Time;Message_ID;From_Node;To_Node;Hop_Count;Remaining_TTL;Msg_Size;Final_Dest
22852.00;HAG_MSG113;26;23;4;1439;110281;32
22852.00;HAG_MSG113;3;33;3;1439;110281;32
22852.00;HAG_MSG113;12;18;2;1439;110281;32
22852.00;HAG_MSG113;30;38;2;1439;110281;32
22852.00;HAG_MSG113;27;16;4;1439;110281;32
22852.00;HAG_MSG113;8;24;5;1439;110281;32
22852.00;HAG_MSG113;40;34;3;1439;110281;32
22852.00;HAG_MSG113;5;4;2;1439;110281;32
22852.00;HAG_MSG113;31;13;2;1439;110281;32
22852.00;HAG_MSG113;9;21;3;1439;110281;32
22852.00;HAG_MSG113;20;2;2;1439;110281;32
22852.00;HAG_MSG113;6;29;3;1439;110281;32
22852.00;HAG_MSG113;15;28;3;1439;110281;32
22965.00;HAG_MSG114;18;5;1;1439;183117;5
22966.00;HAG_MSG114;18;20;1;1439;183117;5
22967.00;HAG_MSG114;18;11;1;1439;183117;5
22967.00;HAG_MSG114;20;15;2;1439;183117;5
22968.00;HAG_MSG114;11;32;2;1439;183117;5
22968.00;HAG_MSG114;18;12;1;1439;183117;5
22968.00;HAG_MSG114;20;31;2;1439;183117;5
22969.00;HAG_MSG114;15;14;3;1439;183117;5
22969.00;HAG_MSG114;32;4;3;1439;183117;5
22969.00;HAG_MSG114;12;8;2;1439;183117;5
22969.00;HAG_MSG114;18;1;1;1439;183117;5
22969.00;HAG_MSG114;31;0;3;1439;183117;5
22969.00;HAG_MSG114;11;10;2;1439;183117;5
22969.00;HAG_MSG114;20;40;2;1439;183117;5
22970.00;HAG_MSG114;20;25;2;1439;183117;5
22970.00;HAG_MSG114;12;3;2;1439;183117;5
22970.00;HAG_MSG114;31;6;3;1439;183117;5
22970.00;HAG_MSG114;10;27;3;1439;183117;5
22970.00;HAG_MSG114;18;22;1;1439;183117;5
22970.00;HAG_MSG114;14;26;4;1439;183117;5
22970.00;HAG_MSG114;15;17;3;1439;183117;5
22970.00;HAG_MSG114;32;16;3;1439;183117;5
22970.00;HAG_MSG114;11;35;2;1439;183117;5
22971.00;HAG_MSG114;8;21;3;1439;183117;5
22971.00;HAG_MSG114;12;38;2;1439;183117;5
22971.00;HAG_MSG114;20;2;2;1439;183117;5
22971.00;HAG_MSG114;10;37;3;1439;183117;5
22971.00;HAG_MSG114;18;34;1;1439;183117;5
22971.00;HAG_MSG114;40;7;3;1439;183117;5
22971.00;HAG_MSG114;1;36;2;1439;183117;5
22971.00;HAG_MSG114;25;28;3;1439;183117;5
22971.00;HAG_MSG114;15;33;3;1439;183117;5
22971.00;HAG_MSG114;31;9;3;1439;183117;5
22971.00;HAG_MSG114;32;19;3;1439;183117;5
22971.00;HAG_MSG114;3;24;3;1439;183117;5
22971.00;HAG_MSG114;14;29;4;1439;183117;5
22971.00;HAG_MSG114;27;23;4;1439;183117;5
22971.00;HAG_MSG114;0;13;4;1439;183117;5
22971.00;HAG_MSG114;6;39;4;1439;183117;5
22971.00;HAG_MSG114;4;30;4;1439;183117;5
23200.00;HAG_MSG115;28;38;1;1439;248825;38
23201.00;HAG_MSG115;28;26;1;1439;248825;38
23202.00;HAG_MSG115;28;20;1;1439;248825;38
23202.00;HAG_MSG115;26;15;2;1439;248825;38
23203.00;HAG_MSG115;20;32;2;1439;248825;38
23203.00;HAG_MSG115;28;27;1;1439;248825;38
23203.00;HAG_MSG115;26;31;2;1439;248825;38
23204.00;HAG_MSG115;28;5;1;1439;248825;38
23204.00;HAG_MSG115;15;0;3;1439;248825;38
23204.00;HAG_MSG115;26;40;2;1439;248825;38
23204.00;HAG_MSG115;32;1;3;1439;248825;38
23204.00;HAG_MSG115;20;10;2;1439;248825;38
23205.00;HAG_MSG115;28;11;1;1439;248825;38
23205.00;HAG_MSG115;1;35;4;1439;248825;38
23205.00;HAG_MSG115;15;12;3;1439;248825;38
23205.00;HAG_MSG115;26;8;2;1439;248825;38
23205.00;HAG_MSG115;10;22;3;1439;248825;38
23205.00;HAG_MSG115;32;4;3;1439;248825;38
23205.00;HAG_MSG115;27;25;2;1439;248825;38
23205.00;HAG_MSG115;20;2;2;1439;248825;38
23205.00;HAG_MSG115;40;30;3;1439;248825;38
23205.00;HAG_MSG115;5;3;2;1439;248825;38
23205.00;HAG_MSG115;31;6;3;1439;248825;38
23205.00;HAG_MSG115;0;14;4;1439;248825;38
23206.00;HAG_MSG115;28;21;1;1439;248825;38
23206.00;HAG_MSG115;11;19;2;1439;248825;38
23206.00;HAG_MSG115;6;24;4;1439;248825;38
23206.00;HAG_MSG115;30;29;4;1439;248825;38
23206.00;HAG_MSG115;32;17;3;1439;248825;38
23206.00;HAG_MSG115;10;36;3;1439;248825;38
23206.00;HAG_MSG115;22;39;4;1439;248825;38
23206.00;HAG_MSG115;20;16;2;1439;248825;38
23206.00;HAG_MSG115;5;18;2;1439;248825;38
23206.00;HAG_MSG115;40;34;3;1439;248825;38
23206.00;HAG_MSG115;26;7;2;1439;248825;38
23206.00;HAG_MSG115;0;33;4;1439;248825;38
23206.00;HAG_MSG115;1;37;4;1439;248825;38
23206.00;HAG_MSG115;27;13;2;1439;248825;38
23206.00;HAG_MSG115;31;23;3;1439;248825;38
23206.00;HAG_MSG115;15;9;3;1439;248825;38
23394.00;HAG_MSG116;34;5;1;1439;332876;5
23396.00;HAG_MSG116;34;26;1;1439;332876;5
23398.00;HAG_MSG116;26;15;2;1439;332876;5
23398.00;HAG_MSG116;34;27;1;1439;332876;5
23400.00;HAG_MSG116;15;0;3;1439;332876;5
23400.00;HAG_MSG116;27;40;2;1439;332876;5
23400.00;HAG_MSG116;34;11;1;1439;332876;5
23400.00;HAG_MSG116;26;10;2;1439;332876;5
23402.00;HAG_MSG116;10;31;3;1439;332876;5
23402.00;HAG_MSG116;26;7;2;1439;332876;5
23402.00;HAG_MSG116;34;12;1;1439;332876;5
23402.00;HAG_MSG116;15;1;3;1439;332876;5
23402.00;HAG_MSG116;0;17;4;1439;332876;5
23402.00;HAG_MSG116;27;8;2;1439;332876;5
23402.00;HAG_MSG116;11;32;2;1439;332876;5
23402.00;HAG_MSG116;40;14;3;1439;332876;5
23404.00;HAG_MSG116;12;35;2;1439;332876;5
23404.00;HAG_MSG116;0;13;4;1439;332876;5
23404.00;HAG_MSG116;40;33;3;1439;332876;5
23404.00;HAG_MSG116;26;9;2;1439;332876;5
23404.00;HAG_MSG116;17;2;5;1439;332876;5
23404.00;HAG_MSG116;7;28;3;1439;332876;5
23404.00;HAG_MSG116;34;30;1;1439;332876;5
23404.00;HAG_MSG116;15;20;3;1439;332876;5
23404.00;HAG_MSG116;31;6;4;1439;332876;5
23404.00;HAG_MSG116;11;3;2;1439;332876;5
23404.00;HAG_MSG116;27;25;2;1439;332876;5
23404.00;HAG_MSG116;10;22;3;1439;332876;5
23405.00;HAG_MSG116;14;37;4;1439;332876;5
23405.00;HAG_MSG116;8;39;3;1439;332876;5
23405.00;HAG_MSG116;1;38;4;1439;332876;5
23405.00;HAG_MSG116;32;4;3;1439;332876;5
23406.00;HAG_MSG116;12;36;2;1439;332876;5
23406.00;HAG_MSG116;40;18;3;1439;332876;5
23406.00;HAG_MSG116;35;24;3;1439;332876;5
23406.00;HAG_MSG116;0;29;4;1439;332876;5
23406.00;HAG_MSG116;7;16;3;1439;332876;5
23406.00;HAG_MSG116;26;23;2;1439;332876;5
23406.00;HAG_MSG116;17;19;5;1439;332876;5
23406.00;HAG_MSG116;13;21;5;1439;332876;5
23506.00;HAG_MSG117;31;6;1;1439;157608;6
23507.00;HAG_MSG117;31;15;1;1439;157608;6
23508.00;HAG_MSG117;15;1;2;1439;157608;6
23508.00;HAG_MSG117;31;0;1;1439;157608;6
23509.00;HAG_MSG117;15;5;2;1439;157608;6
23509.00;HAG_MSG117;31;8;1;1439;157608;6
23509.00;HAG_MSG117;1;32;3;1439;157608;6
23510.00;HAG_MSG117;15;10;2;1439;157608;6
23510.00;HAG_MSG117;0;26;2;1439;157608;6
23510.00;HAG_MSG117;1;40;3;1439;157608;6
23510.00;HAG_MSG117;31;9;1;1439;157608;6
23511.00;HAG_MSG117;10;22;3;1439;157608;6
23511.00;HAG_MSG117;26;7;3;1439;157608;6
23511.00;HAG_MSG117;1;3;3;1439;157608;6
23511.00;HAG_MSG117;9;27;2;1439;157608;6
23511.00;HAG_MSG117;5;35;3;1439;157608;6
23511.00;HAG_MSG117;32;4;4;1439;157608;6
23511.00;HAG_MSG117;15;12;2;1439;157608;6
23511.00;HAG_MSG117;0;14;2;1439;157608;6
23511.00;HAG_MSG117;8;11;2;1439;157608;6
23511.00;HAG_MSG117;31;13;1;1439;157608;6
23511.00;HAG_MSG117;40;30;4;1439;157608;6
23512.00;HAG_MSG117;0;29;2;1439;157608;6
23512.00;HAG_MSG117;15;23;2;1439;157608;6
23512.00;HAG_MSG117;8;19;2;1439;157608;6
23512.00;HAG_MSG117;5;20;3;1439;157608;6
23512.00;HAG_MSG117;26;17;3;1439;157608;6
23512.00;HAG_MSG117;10;37;3;1439;157608;6
23512.00;HAG_MSG117;32;21;4;1439;157608;6
23512.00;HAG_MSG117;22;38;4;1439;157608;6
23512.00;HAG_MSG117;4;28;5;1439;157608;6
23512.00;HAG_MSG117;7;18;4;1439;157608;6
23512.00;HAG_MSG117;9;2;2;1439;157608;6
23512.00;HAG_MSG117;27;16;3;1439;157608;6
23512.00;HAG_MSG117;1;25;3;1439;157608;6
23512.00;HAG_MSG117;3;39;4;1439;157608;6
23512.00;HAG_MSG117;11;33;3;1439;157608;6
23512.00;HAG_MSG117;31;24;1;1439;157608;6
23512.00;HAG_MSG117;40;36;4;1439;157608;6
23513.00;HAG_MSG117;0;34;2;1439;157608;6
23733.00;HAG_MSG118;8;13;1;1439;444773;13
23735.00;HAG_MSG118;8;32;1;1439;444773;13
23737.00;HAG_MSG118;8;31;1;1439;444773;13
23738.00;HAG_MSG118;32;0;2;1439;444773;13
23739.00;HAG_MSG118;31;15;2;1439;444773;13
23739.00;HAG_MSG118;8;1;1;1439;444773;13
23740.00;HAG_MSG118;32;4;2;1439;444773;13
23741.00;HAG_MSG118;0;26;3;1439;444773;13
23741.00;HAG_MSG118;31;5;2;1439;444773;13
23741.00;HAG_MSG118;8;11;1;1439;444773;13
23742.00;HAG_MSG118;1;10;2;1439;444773;13
23742.00;HAG_MSG118;4;27;3;1439;444773;13
23742.00;HAG_MSG118;32;14;2;1439;444773;13
23742.00;HAG_MSG118;15;12;3;1439;444773;13
23743.00;HAG_MSG118;0;17;3;1439;444773;13
23743.00;HAG_MSG118;31;9;2;1439;444773;13
23743.00;HAG_MSG118;11;3;2;1439;444773;13
23743.00;HAG_MSG118;8;22;1;1439;444773;13
23743.00;HAG_MSG118;5;35;3;1439;444773;13
23743.00;HAG_MSG118;26;40;4;1439;444773;13
23744.00;HAG_MSG118;4;30;3;1439;444773;13
23744.00;HAG_MSG118;15;28;3;1439;444773;13
23744.00;HAG_MSG118;1;25;2;1439;444773;13
23744.00;HAG_MSG118;32;20;2;1439;444773;13
23745.00;HAG_MSG118;10;36;3;1439;444773;13
23745.00;HAG_MSG118;9;23;3;1439;444773;13
23745.00;HAG_MSG118;5;6;3;1439;444773;13
23745.00;HAG_MSG118;17;33;4;1439;444773;13
23745.00;HAG_MSG118;35;24;4;1439;444773;13
23745.00;HAG_MSG118;12;38;4;1439;444773;13
23745.00;HAG_MSG118;26;7;4;1439;444773;13
23745.00;HAG_MSG118;14;34;3;1439;444773;13
23745.00;HAG_MSG118;0;29;3;1439;444773;13
23745.00;HAG_MSG118;31;16;2;1439;444773;13
23745.00;HAG_MSG118;11;37;2;1439;444773;13
23745.00;HAG_MSG118;8;39;1;1439;444773;13
23745.00;HAG_MSG118;3;19;3;1439;444773;13
23745.00;HAG_MSG118;27;2;4;1439;444773;13
23746.00;HAG_MSG118;4;21;3;1439;444773;13
23746.00;HAG_MSG118;30;18;4;1439;444773;13
24022.00;HAG_MSG119;37;11;1;1439;148482;11
24023.00;HAG_MSG119;37;1;1;1439;148482;11
24024.00;HAG_MSG119;37;5;1;1439;148482;11
24025.00;HAG_MSG119;5;15;2;1439;148482;11
24025.00;HAG_MSG119;1;32;2;1439;148482;11
24025.00;HAG_MSG119;37;12;1;1439;148482;11
24026.00;HAG_MSG119;15;0;3;1439;148482;11
24026.00;HAG_MSG119;32;4;3;1439;148482;11
24026.00;HAG_MSG119;37;14;1;1439;148482;11
24026.00;HAG_MSG119;5;31;2;1439;148482;11
24026.00;HAG_MSG119;1;10;2;1439;148482;11
24027.00;HAG_MSG119;15;22;3;1439;148482;11
24027.00;HAG_MSG119;5;35;2;1439;148482;11
24027.00;HAG_MSG119;14;40;2;1439;148482;11
24027.00;HAG_MSG119;1;25;2;1439;148482;11
24027.00;HAG_MSG119;32;8;3;1439;148482;11
24027.00;HAG_MSG119;12;3;2;1439;148482;11
24027.00;HAG_MSG119;0;26;4;1439;148482;11
24027.00;HAG_MSG119;37;30;1;1439;148482;11
24028.00;HAG_MSG119;0;29;4;1439;148482;11
24028.00;HAG_MSG119;14;27;2;1439;148482;11
24028.00;HAG_MSG119;30;2;2;1439;148482;11
24028.00;HAG_MSG119;32;21;3;1439;148482;11
24028.00;HAG_MSG119;12;36;2;1439;148482;11
24028.00;HAG_MSG119;10;17;3;1439;148482;11
24028.00;HAG_MSG119;1;38;2;1439;148482;11
24028.00;HAG_MSG119;22;34;4;1439;148482;11
24028.00;HAG_MSG119;31;9;3;1439;148482;11
24028.00;HAG_MSG119;5;20;2;1439;148482;11
24028.00;HAG_MSG119;4;13;4;1439;148482;11
24028.00;HAG_MSG119;35;23;3;1439;148482;11
24028.00;HAG_MSG119;37;19;1;1439;148482;11
24028.00;HAG_MSG119;15;28;3;1439;148482;11
24029.00;HAG_MSG119;30;16;2;1439;148482;11
24029.00;HAG_MSG119;10;24;3;1439;148482;11
24029.00;HAG_MSG119;0;39;4;1439;148482;11
24029.00;HAG_MSG119;32;33;3;1439;148482;11
24029.00;HAG_MSG119;12;7;2;1439;148482;11
24029.00;HAG_MSG119;14;18;2;1439;148482;11
24029.00;HAG_MSG119;29;6;5;1439;148482;11
24261.00;HAG_MSG120;7;13;1;1439;138230;13
24262.00;HAG_MSG120;7;5;1;1439;138230;13
24263.00;HAG_MSG120;5;15;2;1439;138230;13
24263.00;HAG_MSG120;7;11;1;1439;138230;13
24264.00;HAG_MSG120;5;32;2;1439;138230;13
24264.00;HAG_MSG120;7;12;1;1439;138230;13
24264.00;HAG_MSG120;15;0;3;1439;138230;13
24265.00;HAG_MSG120;5;31;2;1439;138230;13
24265.00;HAG_MSG120;15;14;3;1439;138230;13
24265.00;HAG_MSG120;7;30;1;1439;138230;13
24265.00;HAG_MSG120;0;26;4;1439;138230;13
24265.00;HAG_MSG120;11;10;2;1439;138230;13
24265.00;HAG_MSG120;32;1;3;1439;138230;13
24266.00;HAG_MSG120;0;17;4;1439;138230;13
24266.00;HAG_MSG120;5;40;2;1439;138230;13
24266.00;HAG_MSG120;7;28;1;1439;138230;13
24266.00;HAG_MSG120;12;3;2;1439;138230;13
24266.00;HAG_MSG120;32;4;3;1439;138230;13
24266.00;HAG_MSG120;14;35;4;1439;138230;13
24266.00;HAG_MSG120;31;8;3;1439;138230;13
24266.00;HAG_MSG120;26;23;5;1439;138230;13
24266.00;HAG_MSG120;15;22;3;1439;138230;13
24266.00;HAG_MSG120;11;25;2;1439;138230;13
24267.00;HAG_MSG120;14;36;4;1439;138230;13
24267.00;HAG_MSG120;40;29;3;1439;138230;13
24267.00;HAG_MSG120;26;18;5;1439;138230;13
24267.00;HAG_MSG120;1;34;4;1439;138230;13
24267.00;HAG_MSG120;0;27;4;1439;138230;13
24267.00;HAG_MSG120;8;39;4;1439;138230;13
24267.00;HAG_MSG120;17;2;5;1439;138230;13
24267.00;HAG_MSG120;30;38;2;1439;138230;13
24267.00;HAG_MSG120;11;16;2;1439;138230;13
24267.00;HAG_MSG120;32;21;3;1439;138230;13
24267.00;HAG_MSG120;31;9;3;1439;138230;13
24267.00;HAG_MSG120;10;19;3;1439;138230;13
24267.00;HAG_MSG120;12;37;2;1439;138230;13
24267.00;HAG_MSG120;35;33;5;1439;138230;13
24267.00;HAG_MSG120;7;6;1;1439;138230;13
24267.00;HAG_MSG120;15;24;3;1439;138230;13
24267.00;HAG_MSG120;5;20;2;1439;138230;13
24430.00;HAG_MSG121;1;9;1;1439;322213;9
24432.00;HAG_MSG121;1;15;1;1439;322213;9
24434.00;HAG_MSG121;1;32;1;1439;322213;9
24435.00;HAG_MSG121;15;0;2;1439;322213;9
24436.00;HAG_MSG121;32;4;2;1439;322213;9
24436.00;HAG_MSG121;1;31;1;1439;322213;9
24437.00;HAG_MSG121;15;5;2;1439;322213;9
24437.00;HAG_MSG121;0;26;3;1439;322213;9
24438.00;HAG_MSG121;4;11;3;1439;322213;9
24438.00;HAG_MSG121;31;12;2;1439;322213;9
24438.00;HAG_MSG121;1;10;1;1439;322213;9
24438.00;HAG_MSG121;32;8;2;1439;322213;9
24439.00;HAG_MSG121;0;17;3;1439;322213;9
24439.00;HAG_MSG121;5;40;3;1439;322213;9
24439.00;HAG_MSG121;15;14;2;1439;322213;9
24440.00;HAG_MSG121;11;3;4;1439;322213;9
24440.00;HAG_MSG121;31;23;2;1439;322213;9
24440.00;HAG_MSG121;26;13;4;1439;322213;9
24440.00;HAG_MSG121;1;35;1;1439;322213;9
24440.00;HAG_MSG121;4;30;3;1439;322213;9
24440.00;HAG_MSG121;32;20;2;1439;322213;9
24440.00;HAG_MSG121;10;22;2;1439;322213;9
24440.00;HAG_MSG121;12;25;3;1439;322213;9
24440.00;HAG_MSG121;8;28;3;1439;322213;9
24441.00;HAG_MSG121;15;19;2;1439;322213;9
24441.00;HAG_MSG121;0;27;3;1439;322213;9
24441.00;HAG_MSG121;5;38;3;1439;322213;9
24441.00;HAG_MSG121;14;37;3;1439;322213;9
24442.00;HAG_MSG121;3;29;5;1439;322213;9
24442.00;HAG_MSG121;17;16;4;1439;322213;9
24442.00;HAG_MSG121;1;36;1;1439;322213;9
24442.00;HAG_MSG121;4;39;3;1439;322213;9
24442.00;HAG_MSG121;35;6;2;1439;322213;9
24442.00;HAG_MSG121;32;24;2;1439;322213;9
24442.00;HAG_MSG121;11;2;4;1439;322213;9
24442.00;HAG_MSG121;40;33;4;1439;322213;9
24442.00;HAG_MSG121;26;18;4;1439;322213;9
24442.00;HAG_MSG121;31;7;2;1439;322213;9
24442.00;HAG_MSG121;10;34;2;1439;322213;9
24442.00;HAG_MSG121;13;21;5;1439;322213;9
24632.00;HAG_MSG122;11;5;1;1439;258798;5
24634.00;HAG_MSG122;11;15;1;1439;258798;5
24636.00;HAG_MSG122;11;32;1;1439;258798;5
24636.00;HAG_MSG122;15;0;2;1439;258798;5
24638.00;HAG_MSG122;11;31;1;1439;258798;5
24638.00;HAG_MSG122;15;12;2;1439;258798;5
24638.00;HAG_MSG122;32;1;2;1439;258798;5
24639.00;HAG_MSG122;0;26;3;1439;258798;5
24640.00;HAG_MSG122;15;14;2;1439;258798;5
24640.00;HAG_MSG122;32;4;2;1439;258798;5
24640.00;HAG_MSG122;11;10;1;1439;258798;5
24640.00;HAG_MSG122;12;40;3;1439;258798;5
24641.00;HAG_MSG122;0;17;3;1439;258798;5
24641.00;HAG_MSG122;26;13;4;1439;258798;5
24641.00;HAG_MSG122;31;23;2;1439;258798;5
24641.00;HAG_MSG122;1;8;3;1439;258798;5
24642.00;HAG_MSG122;14;3;3;1439;258798;5
24642.00;HAG_MSG122;15;22;2;1439;258798;5
24642.00;HAG_MSG122;32;20;2;1439;258798;5
24642.00;HAG_MSG122;4;30;3;1439;258798;5
24642.00;HAG_MSG122;11;35;1;1439;258798;5
24642.00;HAG_MSG122;12;25;3;1439;258798;5
24643.00;HAG_MSG122;31;7;2;1439;258798;5
24643.00;HAG_MSG122;26;28;4;1439;258798;5
24643.00;HAG_MSG122;17;2;4;1439;258798;5
24643.00;HAG_MSG122;40;19;4;1439;258798;5
24643.00;HAG_MSG122;23;29;3;1439;258798;5
24643.00;HAG_MSG122;13;33;5;1439;258798;5
24643.00;HAG_MSG122;10;18;2;1439;258798;5
24643.00;HAG_MSG122;1;38;3;1439;258798;5
24643.00;HAG_MSG122;0;27;3;1439;258798;5
24644.00;HAG_MSG122;35;34;2;1439;258798;5
24644.00;HAG_MSG122;32;21;2;1439;258798;5
24644.00;HAG_MSG122;15;24;2;1439;258798;5
24644.00;HAG_MSG122;12;36;3;1439;258798;5
24644.00;HAG_MSG122;20;39;3;1439;258798;5
24644.00;HAG_MSG122;4;6;3;1439;258798;5
24644.00;HAG_MSG122;14;37;3;1439;258798;5
24644.00;HAG_MSG122;11;16;1;1439;258798;5
24645.00;HAG_MSG122;26;9;4;1439;258798;5
24770.00;HAG_MSG123;33;14;1;1439;151521;14
24771.00;HAG_MSG123;33;26;1;1439;151521;14
24772.00;HAG_MSG123;26;40;2;1439;151521;14
24772.00;HAG_MSG123;33;27;1;1439;151521;14
24773.00;HAG_MSG123;26;8;2;1439;151521;14
24773.00;HAG_MSG123;40;1;3;1439;151521;14
24773.00;HAG_MSG123;33;5;1;1439;151521;14
24774.00;HAG_MSG123;33;12;1;1439;151521;14
24774.00;HAG_MSG123;40;11;3;1439;151521;14
24774.00;HAG_MSG123;1;31;4;1439;151521;14
24774.00;HAG_MSG123;27;6;2;1439;151521;14
24774.00;HAG_MSG123;8;32;3;1439;151521;14
24774.00;HAG_MSG123;26;0;2;1439;151521;14
24774.00;HAG_MSG123;5;15;2;1439;151521;14
24775.00;HAG_MSG123;12;25;2;1439;151521;14
24775.00;HAG_MSG123;11;3;4;1439;151521;14
24775.00;HAG_MSG123;8;17;3;1439;151521;14
24775.00;HAG_MSG123;32;4;4;1439;151521;14
24775.00;HAG_MSG123;6;2;3;1439;151521;14
24775.00;HAG_MSG123;15;23;3;1439;151521;14
24775.00;HAG_MSG123;5;35;2;1439;151521;14
24775.00;HAG_MSG123;27;13;2;1439;151521;14
24775.00;HAG_MSG123;26;22;2;1439;151521;14
24775.00;HAG_MSG123;40;28;3;1439;151521;14
24775.00;HAG_MSG123;33;30;1;1439;151521;14
24775.00;HAG_MSG123;31;7;5;1439;151521;14
24775.00;HAG_MSG123;0;29;3;1439;151521;14
24775.00;HAG_MSG123;1;10;4;1439;151521;14
24776.00;HAG_MSG123;27;36;2;1439;151521;14
24776.00;HAG_MSG123;5;9;2;1439;151521;14
24776.00;HAG_MSG123;23;34;4;1439;151521;14
24776.00;HAG_MSG123;8;39;3;1439;151521;14
24776.00;HAG_MSG123;32;21;4;1439;151521;14
24776.00;HAG_MSG123;11;38;4;1439;151521;14
24776.00;HAG_MSG123;15;24;3;1439;151521;14
24776.00;HAG_MSG123;17;19;4;1439;151521;14
24776.00;HAG_MSG123;12;20;2;1439;151521;14
24776.00;HAG_MSG123;25;18;3;1439;151521;14
24776.00;HAG_MSG123;4;37;5;1439;151521;14
24776.00;HAG_MSG123;6;16;3;1439;151521;14
24911.00;HAG_MSG124;34;22;1;1439;121387;22
24912.00;HAG_MSG124;34;5;1;1439;121387;22
24913.00;HAG_MSG124;34;11;1;1439;121387;22
24914.00;HAG_MSG124;5;15;2;1439;121387;22
24914.00;HAG_MSG124;34;1;1;1439;121387;22
24915.00;HAG_MSG124;34;12;1;1439;121387;22
24915.00;HAG_MSG124;11;32;2;1439;121387;22
24915.00;HAG_MSG124;15;0;3;1439;121387;22
24915.00;HAG_MSG124;5;31;2;1439;121387;22
24916.00;HAG_MSG124;1;26;2;1439;121387;22
24916.00;HAG_MSG124;34;14;1;1439;121387;22
24916.00;HAG_MSG124;32;4;3;1439;121387;22
24916.00;HAG_MSG124;31;8;3;1439;121387;22
24916.00;HAG_MSG124;11;10;2;1439;121387;22
24916.00;HAG_MSG124;5;40;2;1439;121387;22
24916.00;HAG_MSG124;15;30;3;1439;121387;22
24917.00;HAG_MSG124;26;23;3;1439;121387;22
24917.00;HAG_MSG124;34;28;1;1439;121387;22
24917.00;HAG_MSG124;5;25;2;1439;121387;22
24917.00;HAG_MSG124;0;17;4;1439;121387;22
24917.00;HAG_MSG124;31;13;3;1439;121387;22
24917.00;HAG_MSG124;32;20;3;1439;121387;22
24917.00;HAG_MSG124;15;24;3;1439;121387;22
24917.00;HAG_MSG124;12;27;2;1439;121387;22
24917.00;HAG_MSG124;4;19;4;1439;121387;22
24917.00;HAG_MSG124;11;35;2;1439;121387;22
24917.00;HAG_MSG124;1;3;2;1439;121387;22
24918.00;HAG_MSG124;28;21;2;1439;121387;22
24918.00;HAG_MSG124;30;38;4;1439;121387;22
24918.00;HAG_MSG124;13;16;4;1439;121387;22
24918.00;HAG_MSG124;10;6;3;1439;121387;22
24918.00;HAG_MSG124;14;37;2;1439;121387;22
24918.00;HAG_MSG124;31;7;3;1439;121387;22
24918.00;HAG_MSG124;0;9;4;1439;121387;22
24918.00;HAG_MSG124;40;39;3;1439;121387;22
24918.00;HAG_MSG124;23;29;4;1439;121387;22
24918.00;HAG_MSG124;34;18;1;1439;121387;22
24918.00;HAG_MSG124;32;36;3;1439;121387;22
24918.00;HAG_MSG124;5;2;2;1439;121387;22
24918.00;HAG_MSG124;26;33;3;1439;121387;22
25072.00;HAG_MSG125;18;8;1;1439;313410;8
25074.00;HAG_MSG125;18;5;1;1439;313410;8
25076.00;HAG_MSG125;18;11;1;1439;313410;8
25076.00;HAG_MSG125;5;15;2;1439;313410;8
25078.00;HAG_MSG125;5;31;2;1439;313410;8
25078.00;HAG_MSG125;11;32;2;1439;313410;8
25078.00;HAG_MSG125;18;12;1;1439;313410;8
25079.00;HAG_MSG125;15;0;3;1439;313410;8
25080.00;HAG_MSG125;11;40;2;1439;313410;8
25080.00;HAG_MSG125;5;10;2;1439;313410;8
25080.00;HAG_MSG125;31;13;3;1439;313410;8
25080.00;HAG_MSG125;18;14;1;1439;313410;8
25080.00;HAG_MSG125;32;1;3;1439;313410;8
25081.00;HAG_MSG125;15;22;3;1439;313410;8
25081.00;HAG_MSG125;12;26;2;1439;313410;8
25082.00;HAG_MSG125;0;17;4;1439;313410;8
25082.00;HAG_MSG125;40;30;3;1439;313410;8
25082.00;HAG_MSG125;18;27;1;1439;313410;8
25082.00;HAG_MSG125;31;23;3;1439;313410;8
25082.00;HAG_MSG125;32;4;3;1439;313410;8
25082.00;HAG_MSG125;5;35;2;1439;313410;8
25082.00;HAG_MSG125;11;3;2;1439;313410;8
25082.00;HAG_MSG125;10;28;3;1439;313410;8
25083.00;HAG_MSG125;26;6;3;1439;313410;8
25083.00;HAG_MSG125;22;20;4;1439;313410;8
25083.00;HAG_MSG125;14;38;2;1439;313410;8
25083.00;HAG_MSG125;12;25;2;1439;313410;8
25083.00;HAG_MSG125;1;37;4;1439;313410;8
25083.00;HAG_MSG125;13;33;4;1439;313410;8
25083.00;HAG_MSG125;15;19;3;1439;313410;8
25084.00;HAG_MSG125;18;21;1;1439;313410;8
25084.00;HAG_MSG125;5;7;2;1439;313410;8
25084.00;HAG_MSG125;31;36;3;1439;313410;8
25084.00;HAG_MSG125;11;9;2;1439;313410;8
25084.00;HAG_MSG125;0;29;4;1439;313410;8
25084.00;HAG_MSG125;27;24;2;1439;313410;8
25084.00;HAG_MSG125;32;2;3;1439;313410;8
25084.00;HAG_MSG125;35;34;3;1439;313410;8
25084.00;HAG_MSG125;10;16;3;1439;313410;8
25084.00;HAG_MSG125;40;39;3;1439;313410;8
25177.00;HAG_MSG126;32;1;1;1439;425975;1
25179.00;HAG_MSG126;32;0;1;1439;425975;1
25181.00;HAG_MSG126;32;4;1;1439;425975;1
25182.00;HAG_MSG126;0;15;2;1439;425975;1
25183.00;HAG_MSG126;32;5;1;1439;425975;1
